ticket_id,passenger_id,trip_id,boarding_stop_id,alighting_stop_id,timestamp,fare
TK00002210,P000409,T0000941,S0072,S0063,2025-01-01 08:15:00,3.54
TK00002211,P000949,T0001284,S0018,S0036,2025-01-01 08:15:00,3.88
TK00002212,P000349,T0001033,S0032,S0023,2025-01-01 08:15:00,4.21
TK00002213,P000336,T0000096,S0077,S0072,2025-01-01 08:15:00,2.3
TK00002214,P000979,T0000543,S0069,S0056,2025-01-01 08:15:00,3.84
TK00002215,P000654,T0000717,S0088,S0100,2025-01-01 08:15:00,1.61
TK00002216,P000658,T0001371,S0037,S0082,2025-01-01 08:15:00,2.76
TK00002217,P000212,T0001885,S0088,S0044,2025-01-01 08:15:00,3.79
TK00002218,P000704,T0000712,S0012,S0064,2025-01-01 08:15:00,3.0
TK00002219,P000306,T0001825,S0055,S0096,2025-01-01 08:15:00,4.81
TK00002220,P000225,T0000252,S0086,S0099,2025-01-01 08:15:00,2.33
TK00002221,P000348,T0000858,S0087,S0023,2025-01-01 08:15:00,3.13
TK00002222,P000896,T0000028,S0088,S0027,2025-01-01 08:15:00,2.96
TK00002223,P000331,T0001989,S0021,S0014,2025-01-01 08:15:00,2.08
TK00002224,P000271,T0000353,S0064,S0098,2025-01-01 08:15:00,4.63
TK00002225,,T0001778,S0062,S0034,2025-01-01 08:15:00,4.49
TK00002226,P000977,T0000319,S0059,S0061,2025-01-01 08:15:00,4.13
TK00002227,P000629,T0001006,S0050,S0023,2025-01-01 08:15:00,1.56
TK00002228,P000357,T0000877,S0074,S0051,2025-01-01 08:15:00,3.65
TK00002229,P000179,T0000711,S0018,S0062,2025-01-01 08:15:00,2.69
TK00002230,P000173,T0000009,S0044,S0048,2025-01-01 08:15:00,2.14
TK00002231,P000217,T0000375,S0010,S0091,2025-01-01 08:15:00,1.64
TK00002232,P000030,T0000118,S0096,S0072,2025-01-01 08:15:00,2.12
TK00002233,P000550,T0000111,S0099,S0033,2025-01-01 08:15:00,2.66
TK00002234,P000646,T0001595,S0082,S0012,2025-01-01 08:15:00,4.09
TK00002235,P000006,T0000810,S0005,S0046,2025-01-01 08:15:00,3.8
TK00002236,P000888,T0000525,S0053,S0052,2025-01-01 08:15:00,3.52
TK00002237,P000564,T0001982,S0011,S0059,2025-01-01 08:15:00,2.82
TK00002238,P000085,T0001600,S0041,S0090,2025-01-01 08:15:00,4.12
TK00002239,P000055,T0000502,S0028,S0074,2025-01-01 08:15:00,1.59
TK00002240,P000571,T0000487,S0068,S0046,2025-01-01 08:15:00,2.91
TK00002241,P000582,T0000532,S0045,S0038,2025-01-01 08:15:00,2.8
TK00002242,P000612,T0001257,S0091,S0067,2025-01-01 08:15:00,3.57
TK00002243,P000376,T0000421,S0055,S0008,2025-01-01 08:15:00,2.11
TK00002244,P000619,T0001253,S0025,S0024,2025-01-01 08:15:00,1.57
TK00002245,P000970,T0001223,S0057,S0027,2025-01-01 08:15:00,2.41
TK00002246,P000794,T0001312,S0079,S0004,2025-01-01 08:15:00,3.63
TK00002247,P000340,T0001218,S0016,S0024,2025-01-01 08:15:00,3.95
TK00002248,P000268,T0000936,S0032,S0036,2025-01-01 08:15:00,3.18
TK00002249,P000428,T0001093,S0098,S0056,2025-01-01 08:15:00,4.74
TK00002250,P000008,T0001020,S0052,S0079,2025-01-01 08:15:00,4.67
TK00002251,P000904,T0001486,S0061,S0091,2025-01-01 08:15:00,1.65
TK00002252,P000633,T0000779,S0041,S0031,2025-01-01 08:15:00,2.58
TK00002253,P000478,T0000632,S0072,S0030,2025-01-01 08:15:00,3.79
TK00002254,P000531,T0000696,S0055,S0029,2025-01-01 08:15:00,4.75
TK00002255,P000043,T0000504,S0008,S0070,2025-01-01 08:15:00,2.14
TK00002256,P000146,T0001380,S0062,S0062,2025-01-01 08:15:00,4.9
TK00002257,P000479,T0000744,S0080,S0007,2025-01-01 08:15:00,2.15
TK00002258,P000725,T0001011,S0074,S0084,2025-01-01 08:15:00,1.83
TK00002259,P000454,T0000226,S0069,S0065,2025-01-01 08:15:00,2.64
TK00002259,P000454,T0000226,S0069,S0065,2025-01-01 08:15:00,2.64
TK00002260,P000119,T0000983,S0024,S0062,2025-01-01 08:15:00,2.87
TK00002261,P000967,T0000616,S0040,S0031,2025-01-01 08:15:00,2.25
TK00002262,P000335,T0001984,S0089,S0040,2025-01-01 08:15:00,3.46
TK00002263,P000751,T0001732,S0013,S0066,2025-01-01 08:15:00,2.93
TK00002264,P000879,T0001887,S0073,S0084,2025-01-01 08:15:00,3.47
TK00002265,P000056,T0001418,S0058,S0029,2025-01-01 08:15:00,1.74
TK00002266,P000954,T0001295,S0059,S0002,2025-01-01 08:15:00,3.15
TK00002267,P000390,T0000327,S0030,S0029,2025-01-01 08:15:00,4.15
TK00002268,P000340,T0001340,S0100,S0050,2025-01-01 08:15:00,3.28
TK00002269,P000384,T0000603,S0024,S0080,2025-01-01 08:15:00,2.17
TK00002270,P000292,T0000879,S0091,S0031,2025-01-01 08:15:00,3.28
TK00002271,P000682,T0000453,S0041,S0079,2025-01-01 08:15:00,1.84
TK00002272,P000035,T0001734,S0067,S0083,2025-01-01 08:15:00,4.92
TK00002273,P000254,T0000600,S0056,S0064,2025-01-01 08:15:00,1.72
TK00002274,P000099,T0001826,S0026,S0085,2025-01-01 08:15:00,2.29
TK00002275,P000127,T0000357,S0056,S0051,2025-01-01 08:15:00,2.97
TK00002276,P000485,T0001652,S0076,S0076,2025-01-01 08:15:00,4.17
TK00002277,P000985,T0001192,S0016,S0076,2025-01-01 08:15:00,4.05
TK00002278,P000856,T0000511,S0075,S0056,2025-01-01 08:15:00,2.83
TK00002279,P000850,T0001287,S0057,S0052,2025-01-01 08:15:00,1.9
TK00002280,P000151,T0000569,S0027,S0077,2025-01-01 08:15:00,4.05
TK00002281,P000074,T0001605,S0071,S0039,2025-01-01 08:15:00,3.86
TK00002282,P000342,T0000304,S0020,S0069,2025-01-01 08:15:00,3.24
TK00002283,P000482,T0001545,S0050,S0031,2025-01-01 08:15:00,4.09
TK00002284,P000809,T0001951,S0023,S0061,2025-01-01 08:15:00,2.71
TK00002285,P000379,T0000651,S0047,S0093,2025-01-01 08:15:00,4.66
TK00002286,P000333,T0001320,S0040,S0087,2025-01-01 08:15:00,1.58
TK00002287,P000596,T0001535,S0062,S0043,2025-01-01 08:15:00,2.39
TK00002288,P000320,T0001910,S0078,S0019,2025-01-01 08:15:00,5.0
TK00002289,P000758,T0001618,S0083,S0089,2025-01-01 08:15:00,2.14
TK00002289,P000758,T0001618,S0083,S0089,2025-01-01 08:15:00,2.14
TK00002290,P000443,T0000721,S0006,S0031,2025-01-01 08:15:00,3.49
TK00002291,P000132,T0001383,S0045,S0035,2025-01-01 08:15:00,2.54
TK00002292,P000471,T0001329,S0034,S0030,2025-01-01 08:15:00,4.27
TK00002293,P000614,T0000626,S0089,S0001,2025-01-01 08:15:00,1.67
TK00002294,P000333,T0001147,S0068,S0063,2025-01-01 08:15:00,3.52
TK00002295,P000567,T0001137,S0070,S0085,2025-01-01 08:15:00,4.17
TK00002296,P000314,T0001725,S0017,S0084,2025-01-01 08:15:00,3.07
TK00002297,P000643,T0000620,S0007,S0072,2025-01-01 08:15:00,4.49
TK00002298,P000218,T0000501,S0080,S0025,2025-01-01 08:15:00,3.59
TK00002299,P000394,T0001672,S0013,S0061,2025-01-01 08:15:00,1.94
TK00002300,P000307,T0000205,S0048,S0019,2025-01-01 08:15:00,4.22
TK00002301,P000788,T0001106,S0038,S0050,2025-01-01 08:15:00,1.97
TK00002302,P000071,T0000738,S0009,S0002,2025-01-01 08:15:00,1.52
TK00002303,P000022,T0001657,S0096,S0035,2025-01-01 08:15:00,3.67
TK00002304,P000663,T0000881,S0048,S0034,2025-01-01 08:15:00,4.64
TK00002305,P000561,T0001162,S0050,S0034,2025-01-01 08:15:00,4.41
TK00002306,P000230,T0000222,S0065,S0020,2025-01-01 08:15:00,2.35
TK00002307,P000098,T0000069,S0028,S0029,2025-01-01 08:15:00,4.79
TK00002308,P000223,T0001103,S0095,S0047,2025-01-01 08:15:00,2.39
TK00002309,P000848,T0000309,S0098,S0011,2025-01-01 08:15:00,4.95
TK00002310,P000606,T0001482,S0069,S0071,2025-01-01 08:15:00,1.75
TK00002311,P000191,T0000833,S0033,S0040,2025-01-01 08:15:00,4.04
TK00002312,P000471,T0000061,S0047,S0098,2025-01-01 08:15:00,1.58
TK00002313,P000036,T0000140,S0084,S0037,2025-01-01 08:15:00,2.52
TK00002314,P000290,T0000317,S0086,S0082,2025-01-01 08:15:00,2.48
TK00002315,P000471,T0000581,S0086,S0055,2025-01-01 08:15:00,3.43
TK00002316,P000304,T0000868,S0070,S0058,2025-01-01 08:15:00,3.8
TK00002317,P000151,T0000787,S0063,S0045,2025-01-01 08:15:00,1.69
TK00002318,P000465,T0001537,S0037,S0013,2025-01-01 08:15:00,2.3
TK00002319,P000731,T0000300,S0019,S0012,2025-01-01 08:15:00,3.01
TK00002320,P000711,T0001136,S0036,S0010,2025-01-01 08:15:00,4.1
TK00002321,P000337,T0001461,S0095,S0045,2025-01-01 08:15:00,4.61
TK00002322,P000921,T0001646,S0097,S0045,2025-01-01 08:15:00,2.49
TK00002323,P000207,T0000091,S0029,S0081,2025-01-01 08:15:00,4.71
TK00002324,P000604,T0001188,S0080,S0073,2025-01-01 08:15:00,2.9
TK00002325,P000835,T0001188,S0061,S0061,2025-01-01 08:15:00,4.49
TK00002326,P000354,T0000928,S0094,S0055,2025-01-01 08:15:00,2.57
TK00002327,P000888,T0001628,S0076,S0072,2025-01-01 08:15:00,3.68
TK00002328,P000031,T0001206,S0061,S0067,2025-01-01 08:15:00,3.56
TK00002329,P000770,T0000966,S0023,S0091,2025-01-01 08:15:00,2.68
TK00002330,P000422,T0000467,S0100,S0015,2025-01-01 08:15:00,2.35
TK00002331,P000763,T0001841,S0027,S0039,2025-01-01 08:15:00,3.43
TK00002332,P000300,T0000417,S0066,S0049,2025-01-01 08:15:00,4.0
TK00002333,P000292,T0000687,S0014,S0077,2025-01-01 08:15:00,3.53
TK00002334,P000201,T0001270,S0012,S0049,2025-01-01 08:15:00,2.4
TK00002335,P000209,T0000696,S0028,S0023,2025-01-01 08:15:00,3.67
TK00002336,P000030,T0001768,S0033,S0038,2025-01-01 08:15:00,1.7
TK00002337,P000947,T0000758,S0055,S0078,2025-01-01 08:15:00,2.5
TK00002338,P000010,T0000765,S0054,S0026,2025-01-01 08:15:00,2.69
TK00002339,P000242,T0000731,S0016,S0042,2025-01-01 08:15:00,3.77
TK00002340,P000924,T0001277,S0004,S0075,2025-01-01 08:15:00,2.29
TK00002341,P000938,T0001248,S0027,S0087,2025-01-01 08:15:00,3.33
TK00002342,P000130,T0000249,S0098,S0085,2025-01-01 08:15:00,2.67
TK00002343,P000253,T0001456,S0073,S0086,2025-01-01 08:15:00,1.92
TK00002344,P000567,T0001578,S0007,S0075,2025-01-01 08:15:00,3.83
TK00002345,P000124,T0001490,S0018,S0052,2025-01-01 08:15:00,3.66
TK00002346,P000599,T0001002,S0042,S0076,2025-01-01 08:15:00,3.73
TK00002347,P000064,T0000484,S0075,S0019,2025-01-01 08:15:00,1.85
TK00002348,P000794,T0000147,S0052,S0070,2025-01-01 08:15:00,2.68
TK00002349,P000658,T0000807,S0013,S0043,2025-01-01 08:15:00,3.36
TK00002350,P000773,T0000898,S0034,S0051,2025-01-01 08:15:00,3.06
TK00002351,P000497,T0000489,S0022,S0073,2025-01-01 08:15:00,4.9
TK00002352,P000105,T0000694,S0004,S0025,2025-01-01 08:15:00,1.97
TK00002353,P000745,T0001030,S0057,S0002,2025-01-01 08:15:00,4.05
TK00002354,P000092,T0001555,S0001,S0004,2025-01-01 08:15:00,2.92
TK00002355,P000173,T0001229,S0004,S0099,2025-01-01 08:15:00,3.61
TK00002356,P000187,T0001987,S0084,S0046,2025-01-01 08:15:00,3.0
TK00002357,P000246,T0001321,S0046,S0043,2025-01-01 08:15:00,3.67
TK00002358,P000194,T0001223,S0043,S0033,2025-01-01 08:15:00,2.26
TK00002359,P000667,T0001421,S0034,S0066,2025-01-01 08:15:00,3.86
TK00002360,P000792,T0001108,S0061,S0028,2025-01-01 08:15:00,2.62
TK00002361,,T0000661,S0092,S0097,2025-01-01 08:15:00,4.95
TK00002362,P000955,T0000084,S0056,S0023,2025-01-01 08:15:00,4.2
TK00002363,P000523,T0000557,S0017,S0011,2025-01-01 08:15:00,3.93
TK00002364,P000392,T0000743,S0049,S0068,2025-01-01 08:15:00,3.66
TK00002364,P000392,T0000743,S0049,S0068,2025-01-01 08:15:00,3.66
TK00002365,P000734,T0000004,S0009,S0080,2025-01-01 08:15:00,3.19
TK00002366,P000472,T0000096,S0014,S0023,2025-01-01 08:15:00,3.59
TK00002367,P000133,T0000611,S0078,S0034,2025-01-01 08:15:00,1.53
TK00002368,P000712,T0000351,S0037,S0076,2025-01-01 08:15:00,3.54
TK00002369,P000982,T0000518,S0092,S0026,2025-01-01 08:15:00,4.37
TK00002370,P000136,T0000745,S0029,S0080,2025-01-01 08:15:00,4.99
TK00002371,P000114,T0000210,S0062,S0044,2025-01-01 08:15:00,1.52
TK00002372,P000128,T0001161,S0029,S0098,2025-01-01 08:15:00,2.43
TK00002373,P000874,T0000179,S0019,S0042,2025-01-01 08:15:00,3.25
TK00002374,P000948,T0000757,S0057,S0020,2025-01-01 08:15:00,1.7
TK00002375,P000822,T0000143,S0090,S0046,2025-01-01 08:15:00,4.96
TK00002376,P000557,T0000820,S0031,S0071,2025-01-01 08:15:00,3.04
TK00002377,P000545,T0000014,S0091,S0016,2025-01-01 08:15:00,3.75
TK00002378,P000424,T0001582,S0080,S0099,2025-01-01 08:15:00,3.38
TK00002379,P000770,T0000800,S0028,S0004,2025-01-01 08:15:00,3.3
TK00002380,P000092,T0000386,S0100,S0066,2025-01-01 08:15:00,2.9
TK00002381,P000951,T0001876,S0034,S0083,2025-01-01 08:15:00,3.2
TK00002382,P000879,T0000332,S0068,S0008,2025-01-01 08:15:00,2.11
TK00002383,P000531,T0000251,S0097,S0098,2025-01-01 08:15:00,3.76
TK00002384,P000780,T0001234,S0015,S0056,2025-01-01 08:15:00,4.54
TK00002385,P000808,T0000807,S0034,S0027,2025-01-01 08:15:00,3.58
TK00002386,P000636,T0000732,S0100,S0033,2025-01-01 08:15:00,4.82
TK00002387,P000883,T0000779,S0053,S0044,2025-01-01 08:15:00,3.41
TK00002388,P000208,T0000339,S0063,S0043,2025-01-01 08:15:00,4.61
TK00002389,P000056,T0000096,S0054,S0096,2025-01-01 08:15:00,2.48
TK00002390,P000017,T0000297,S0017,S0030,2025-01-01 08:15:00,4.37
TK00002391,P000579,T0000737,S0010,S0041,2025-01-01 08:15:00,1.63
TK00002392,P000705,T0001208,S0066,S0048,2025-01-01 08:15:00,1.87
TK00002393,P000067,T0001449,S0093,S0008,2025-01-01 08:15:00,1.95
TK00002394,P000538,T0001005,S0089,S0043,2025-01-01 08:15:00,2.02
TK00002395,P000009,T0001498,S0056,S0021,2025-01-01 08:15:00,4.94
TK00002396,P000447,T0001710,S0039,S0032,2025-01-01 08:15:00,2.91
TK00002397,P000104,T0001374,S0064,S0012,2025-01-01 08:15:00,4.96
TK00002398,P000071,T0000314,S0058,S0011,2025-01-01 08:15:00,3.51
TK00002399,P000973,T0001813,S0017,S0078,2025-01-01 08:15:00,4.3
TK00002400,P000851,T0000371,S0045,S0051,2025-01-01 08:15:00,4.57
TK00002401,P000243,T0000935,S0089,S0067,2025-01-01 08:15:00,2.83
TK00002402,P000793,T0001401,S0032,S0056,2025-01-01 08:15:00,3.87
TK00002403,P000033,T0000658,S0028,S0007,2025-01-01 08:15:00,3.92
TK00002404,P000311,T0001135,S0033,S0028,2025-01-01 08:15:00,4.11
TK00002405,P000161,T0000198,S0051,S0085,2025-01-01 08:15:00,2.86
TK00002406,P000062,T0001924,S0003,S0051,2025-01-01 08:15:00,4.66
TK00002407,P000400,T0001405,S0022,S0008,2025-01-01 08:15:00,2.6
TK00002408,P000811,T0001004,S0001,S0081,2025-01-01 08:15:00,3.0
TK00002409,P000559,T0001728,S0074,S0026,2025-01-01 08:15:00,4.25
TK00002410,P000908,T0000118,S0076,S0043,2025-01-01 08:15:00,2.98
TK00002411,P000508,T0000814,S0081,S0080,2025-01-01 08:15:00,3.36
TK00002412,P000620,T0001592,S0089,S0012,2025-01-01 08:15:00,1.99
TK00002413,P000819,T0000225,S0079,S0076,2025-01-01 08:15:00,2.01
TK00002414,P000234,T0001612,S0074,S0082,2025-01-01 08:15:00,2.91
TK00002415,P000119,T0001464,S0014,S0023,2025-01-01 08:15:00,2.65
TK00002416,P000964,T0001654,S0043,S0069,2025-01-01 08:15:00,3.17
TK00002417,P000567,T0000315,S0012,S0079,2025-01-01 08:15:00,2.63
TK00002418,P000014,T0001798,S0092,S0037,2025-01-01 08:15:00,4.09
TK00002419,P000598,T0001790,S0004,S0045,2025-01-01 08:15:00,2.9
TK00002420,P000971,T0001459,S0027,S0028,2025-01-01 08:15:00,3.47
TK00002421,P000592,T0001601,S0036,S0058,2025-01-01 08:15:00,3.19
TK00002422,P000500,T0001815,S0026,S0065,2025-01-01 08:15:00,3.33
TK00002423,P000404,T0001463,S0078,S0009,2025-01-01 08:15:00,4.33
TK00002423,P000404,T0001463,S0078,S0009,2025-01-01 08:15:00,4.33
TK00002424,P000912,T0000930,S0011,S0031,2025-01-01 08:15:00,3.68
TK00002425,P000644,T0001735,S0071,S0092,2025-01-01 08:15:00,1.5
TK00002426,P000530,T0001380,S0090,S0008,2025-01-01 08:15:00,3.87
TK00002427,P000539,T0000528,S0025,S0016,2025-01-01 08:15:00,2.79
TK00002428,P000196,T0001436,S0014,S0069,2025-01-01 08:15:00,4.73
TK00002429,P000364,T0001903,S0087,S0099,2025-01-01 08:15:00,4.11
TK00002430,P000038,T0000359,S0019,S0048,2025-01-01 08:15:00,3.45
TK00002431,P000223,T0000802,S0050,S0004,2025-01-01 08:15:00,2.93
TK00002432,P000963,T0000899,S0049,S0024,2025-01-01 08:15:00,3.9
TK00002433,P000311,T0000945,S0030,S0053,2025-01-01 08:15:00,4.5
TK00002434,P000875,T0001856,S0054,S0089,2025-01-01 08:15:00,1.52
TK00002435,P000415,T0001791,S0008,S0023,2025-01-01 08:15:00,2.69
TK00002436,P000435,T0000584,S0002,S0087,2025-01-01 08:15:00,4.13
TK00002437,P000622,T0000601,S0100,S0069,2025-01-01 08:15:00,4.02
TK00002438,P000927,T0000164,S0088,S0024,2025-01-01 08:15:00,1.52
TK00002439,P000670,T0001908,S0099,S0082,2025-01-01 08:15:00,2.84
TK00002440,P000274,T0001596,S0031,S0001,2025-01-01 08:15:00,3.56
TK00002441,P000211,T0001714,S0084,S0093,2025-01-01 08:15:00,3.31
TK00002442,,T0001768,S0050,S0029,2025-01-01 08:15:00,4.01
TK00002443,P000565,T0001184,S0090,S0096,2025-01-01 08:15:00,2.12
TK00002444,P000153,T0001022,S0004,S0046,2025-01-01 08:15:00,4.0
TK00002445,P000751,T0001837,S0096,S0015,2025-01-01 08:15:00,2.78
TK00002446,P000729,T0000321,S0066,S0004,2025-01-01 08:15:00,1.68
TK00002447,P000699,T0000763,S0084,S0060,2025-01-01 08:15:00,2.27
TK00002448,P000691,T0001038,S0043,S0021,2025-01-01 08:15:00,4.97
TK00002449,P000953,T0001060,S0057,S0006,2025-01-01 08:15:00,4.92
TK00002450,P000770,T0000971,S0060,S0016,2025-01-01 08:15:00,3.31
TK00002451,P000913,T0001567,S0025,S0008,2025-01-01 08:15:00,4.42
TK00002452,P000848,T0001646,S0017,S0084,2025-01-01 08:15:00,2.58
TK00002453,P000666,T0000151,S0086,S0035,2025-01-01 08:15:00,3.34
TK00002454,P000019,T0001724,S0057,S0078,2025-01-01 08:15:00,3.21
TK00002455,P000035,T0001496,S0026,S0058,2025-01-01 08:15:00,1.97
TK00002455,P000035,T0001496,S0026,S0058,2025-01-01 08:15:00,1.97
TK00002456,P000059,T0001395,S0040,S0089,2025-01-01 08:15:00,4.13
TK00002457,P000321,T0000089,S0015,S0070,2025-01-01 08:15:00,1.56
TK00002458,P000047,T0001519,S0091,S0005,2025-01-01 08:15:00,3.15
TK00002459,P000051,T0000972,S0014,S0016,2025-01-01 08:15:00,3.34
TK00002460,P000941,T0000308,S0085,S0097,2025-01-01 08:15:00,2.41
TK00002461,P000170,T0000276,S0076,S0078,2025-01-01 08:15:00,4.12
TK00002462,P000960,T0000456,S0063,S0066,2025-01-01 08:15:00,3.41
TK00002463,P000836,T0001140,S0086,S0034,2025-01-01 08:15:00,3.4
TK00002464,P000427,T0000659,S0064,S0026,2025-01-01 08:15:00,4.11
TK00002465,P000653,T0001510,S0086,S0013,2025-01-01 08:15:00,4.25
TK00002466,P000943,T0000799,S0043,S0057,2025-01-01 08:15:00,4.93
TK00002467,P000632,T0000630,S0028,S0073,2025-01-01 08:15:00,4.66
TK00002468,P000961,T0000826,S0085,S0021,2025-01-01 08:15:00,2.92
TK00002469,P000462,T0001234,S0070,S0066,2025-01-01 08:15:00,2.25
TK00002470,P000569,T0001752,S0046,S0074,2025-01-01 08:15:00,3.82
TK00002471,P000430,T0001853,S0009,S0081,2025-01-01 08:15:00,1.52
TK00002472,P000027,T0000518,S0089,S0075,2025-01-01 08:15:00,1.73
TK00002473,P000163,T0000060,S0072,S0068,2025-01-01 08:15:00,4.99
TK00002474,P000460,T0000229,S0002,S0092,2025-01-01 08:15:00,4.1
TK00002475,P000661,T0000778,S0020,S0053,2025-01-01 08:15:00,4.23
TK00002475,P000661,T0000778,S0020,S0053,2025-01-01 08:15:00,4.23
TK00002476,P000125,T0001436,S0020,S0087,2025-01-01 08:15:00,2.49
TK00002477,P000897,T0001971,S0026,S0055,2025-01-01 08:15:00,1.74
TK00002478,P000079,T0000796,S0055,S0085,2025-01-01 08:15:00,2.33
TK00002479,P000623,T0001262,S0005,S0062,2025-01-01 08:15:00,3.64
TK00002480,P000806,T0000577,S0069,S0056,2025-01-01 08:15:00,2.76
TK00002481,P000982,T0000964,S0019,S0093,2025-01-01 08:15:00,4.9
TK00002482,P000514,T0001879,S0008,S0017,2025-01-01 08:15:00,3.98
TK00002483,P000291,T0001366,S0076,S0015,2025-01-01 08:15:00,1.73
TK00002484,P000934,T0000869,S0050,S0033,2025-01-01 08:15:00,2.11
TK00002485,P000868,T0000714,S0003,S0033,2025-01-01 08:15:00,3.38
TK00002486,P000525,T0001981,S0018,S0036,2025-01-01 08:15:00,2.17
TK00002487,P000831,T0001215,S0096,S0001,2025-01-01 08:15:00,3.81
TK00002488,P000226,T0000994,S0082,S0043,2025-01-01 08:15:00,2.28
TK00002489,P000580,T0000885,S0084,S0070,2025-01-01 08:15:00,3.11
TK00002490,P000817,T0000608,S0098,S0054,2025-01-01 08:15:00,3.3
TK00002491,P000661,T0001396,S0070,S0086,2025-01-01 08:15:00,2.67
TK00002492,P000102,T0001000,S0011,S0083,2025-01-01 08:15:00,2.33
TK00002493,P000189,T0000182,S0096,S0033,2025-01-01 08:15:00,1.97
TK00002494,P000433,T0001307,S0043,S0001,2025-01-01 08:15:00,4.69
TK00002495,P000719,T0001541,S0070,S0048,2025-01-01 08:15:00,2.83
TK00002496,P000653,T0000840,S0064,S0028,2025-01-01 08:15:00,4.57
TK00002497,P000945,T0000828,S0014,S0018,2025-01-01 08:15:00,4.64
TK00002498,P000825,T0001469,S0016,S0090,2025-01-01 08:15:00,1.61
TK00002499,P000643,T0001173,S0038,S0064,2025-01-01 08:15:00,2.03
TK00002500,P000516,T0000984,S0079,S0058,2025-01-01 08:15:00,3.96
TK00002501,P000973,T0001440,S0092,S0096,2025-01-01 08:15:00,2.47
TK00002502,P000298,T0001439,S0041,S0093,2025-01-01 08:15:00,3.26
TK00002502,P000298,T0001439,S0041,S0093,2025-01-01 08:15:00,3.26
TK00002503,P000941,T0000146,S0008,S0093,2025-01-01 08:15:00,2.15
TK00002504,P000747,T0001771,S0060,S0003,2025-01-01 08:15:00,2.17
TK00002505,P000816,T0000583,S0003,S0038,2025-01-01 08:15:00,4.87
TK00002506,P000849,T0001672,S0077,S0082,2025-01-01 08:15:00,4.68
TK00002507,P000845,T0000376,S0055,S0050,2025-01-01 08:15:00,3.18
TK00002508,P000685,T0001202,S0039,S0090,2025-01-01 08:15:00,2.37
TK00002509,P000710,T0001635,S0080,S0059,2025-01-01 08:15:00,4.63
TK00002510,P000121,T0000775,S0023,S0042,2025-01-01 08:15:00,3.63
TK00002511,P000454,T0001900,S0067,S0057,2025-01-01 08:15:00,4.89
TK00002512,P000901,T0000542,S0006,S0068,2025-01-01 08:15:00,2.66
TK00002513,P000830,T0000426,S0009,S0068,2025-01-01 08:15:00,2.23
TK00002514,P000637,T0000381,S0072,S0099,2025-01-01 08:15:00,3.26
TK00002515,P000059,T0001885,S0077,S0087,2025-01-01 08:15:00,2.36
TK00002516,P000503,T0000798,S0033,S0020,2025-01-01 08:15:00,2.91
TK00002517,P000917,T0001845,S0031,S0051,2025-01-01 08:15:00,4.18
TK00002518,P000742,T0001176,S0046,S0078,2025-01-01 08:15:00,2.71
TK00002519,P000879,T0000158,S0054,S0096,2025-01-01 08:15:00,2.76
TK00002520,P000402,T0001282,S0067,S0038,2025-01-01 08:15:00,2.05
TK00002521,P000934,T0000106,S0047,S0028,2025-01-01 08:15:00,3.7
TK00002522,P000714,T0001839,S0097,S0048,2025-01-01 08:15:00,3.91
TK00002523,P000020,T0001463,S0060,S0048,2025-01-01 08:15:00,2.42
TK00002524,P000590,T0001493,S0029,S0090,2025-01-01 08:15:00,2.95
TK00002525,P000856,T0000908,S0002,S0013,2025-01-01 08:15:00,3.93
TK00002526,P000223,T0000370,S0008,S0002,2025-01-01 08:15:00,2.78
TK00002527,P000874,T0001822,S0065,S0043,2025-01-01 08:15:00,4.93
TK00002528,P000175,T0000733,S0050,S0008,2025-01-01 08:15:00,1.99
TK00002529,P000968,T0001324,S0046,S0044,2025-01-01 08:15:00,4.33
TK00002530,P000158,T0001840,S0053,S0046,2025-01-01 08:15:00,1.54
TK00002531,P000190,T0000326,S0030,S0019,2025-01-01 08:15:00,3.94
TK00002532,P000488,T0000529,S0091,S0014,2025-01-01 08:15:00,1.83
TK00002533,P000818,T0001570,S0071,S0017,2025-01-01 08:15:00,3.48
TK00002534,P000009,T0001569,S0027,S0063,2025-01-01 08:15:00,4.17
TK00002535,P000782,T0000819,S0080,S0065,2025-01-01 08:15:00,2.03
TK00002536,P000134,T0001218,S0070,S0039,2025-01-01 08:15:00,4.28
TK00002537,P000199,T0000272,S0100,S0064,2025-01-01 08:15:00,2.4
TK00002538,P000491,T0000861,S0058,S0084,2025-01-01 08:15:00,4.85
TK00002539,P000307,T0001941,S0038,S0008,2025-01-01 08:15:00,4.45
TK00002540,P000303,T0000688,S0064,S0054,2025-01-01 08:15:00,1.51
TK00002541,P000514,T0000611,S0080,S0044,2025-01-01 08:15:00,2.2
TK00002542,P000626,T0000827,S0060,S0001,2025-01-01 08:15:00,1.52
TK00002543,P000136,T0001064,S0016,S0006,2025-01-01 08:15:00,3.77
TK00002544,P000528,T0000375,S0074,S0083,2025-01-01 08:15:00,2.65
TK00002545,P000984,T0000562,S0038,S0029,2025-01-01 08:15:00,4.84
TK00002546,P000800,T0000148,S0063,S0052,2025-01-01 08:15:00,3.07
TK00002547,P000738,T0000394,S0037,S0088,2025-01-01 08:15:00,2.91
TK00002548,P000976,T0001709,S0039,S0078,2025-01-01 08:15:00,1.93
TK00002549,P000935,T0001587,S0055,S0026,2025-01-01 08:15:00,2.42
TK00002550,P000962,T0000432,S0046,S0033,2025-01-01 08:15:00,4.08
TK00002551,P000371,T0000446,S0055,S0028,2025-01-01 08:15:00,4.47
